name,company,stock_code,product,market_date,month,ceo,homepage,region,company_eng,code,codename
소프트웨어개발및공급업,유비벨록스,89850,"모바일플랫폼및모바일솔루션,스마트카드등",2010-06-18,12월,이흥복,http://www.veloxsoft.com,서울특별시,유비벨록스,J,정보통신업
소프트웨어개발및공급업,한글과컴퓨터,30520,오피스소프트웨어,1996-09-24,12월,"김상철,노진호(각자대표이사)",http://www.hancom.com,경기도,한글과컴퓨터,J,정보통신업
소프트웨어개발및공급업,토탈소프트뱅크,45340,해운물류소프트웨어(CATOS등),2002-07-19,12월,최장수,http://www.tsb.co.kr,부산광역시,토탈소프트,J,정보통신업
수산물가공및저장처리업,사조씨푸드,14710,횟감용참치및기타일반수산물,2012-06-29,12월,최창욱,http://www.sajosf.co.kr,서울특별시,사조씨푸드,C,제조업
수산물가공및저장처리업,한성기업,3680,"냉동식품,햄제품제조,도매,보관/원양어업",1989-01-26,12월,"임우근,임준호(각자대표)",http://www.hsep.com,부산광역시,한성기업,C,제조업
수산물가공및저장처리업,사조오양,6090,"원양어업/수산물가공(게맛살)제조,수출입/냉동및냉장보관/부동산임대",1986-12-24,12월,김일식,http://www.sajooy.com,서울특별시,사조오양,C,제조업
수산물가공및저장처리업,사조대림,3960,"게맛살,어육연제품,식용류,배합사료제조",1976-09-16,12월,김일식,http://dr.sajo.co.kr,서울특별시,사조대림,C,제조업
수산물가공및저장처리업,명진홀딩스,267060,"연어가공식품(필렛,HMR)",2017-08-24,12월,정상익,http://www.salmonkorea.com,서울특별시,명진홀딩스,C,제조업
스포츠서비스업,갤럭시아에스엠,11420,"스포츠중계권,스포츠마케팅,광고",1989-11-14,12월,"심우택,위의석(각자대표이사)",http://galaxiasme.com,서울특별시,갤럭시아에스엠,R,"예술, 스포츠 및 여가관련 서비스업"
스포츠서비스업,아난티,25980,양가죽원단,1996-01-06,12월,이만규,http://www.theananti.com,충청북도,아난티,R,"예술, 스포츠 및 여가관련 서비스업"
"시멘트,석회,플라스터및그제품제조업",유니온,910,"백시멘트,타일시멘트,알루미나시멘트,용융알루미나,급결제,필터프레스,유니필터제조,도매",1996-07-03,12월,"이건영,강병호(각자대표이사)",http://www.unioncement.com,서울특별시,유니온,C,제조업
"시멘트,석회,플라스터및그제품제조업",부산산업,11390,"레미콘제조,판매",1990-09-14,12월,이종산,http://www.busanind.co.kr,부산광역시,부산산업,C,제조업
"시멘트,석회,플라스터및그제품제조업",서산,79650,"레미콘,전주,고강도파일,흄관",2005-01-21,12월,염홍섭,http://www.seo-san.co.kr,광주광역시,서산,C,제조업
"시멘트,석회,플라스터및그제품제조업",고려시멘트,198440,"시멘트,레미콘",2014-08-13,12월,이국노,http://koreacement.co.kr,전라남도,고려시멘트,C,제조업
"시멘트,석회,플라스터및그제품제조업",백광소재,14580,"생석회,소석회,석회비료제조,판매/비금속광물광업/산업폐기물재생처리/휴게소운영",1991-03-07,12월,문희철,http://www.bkmp.co.kr,서울특별시,백광소재,C,제조업
"시멘트,석회,플라스터및그제품제조업",아세아시멘트,183190,"시멘트,레미콘,몰탈",2013-11-06,12월,이훈범,http://www.asiacement.co.kr,서울특별시,아세아시멘트,C,제조업
"시멘트,석회,플라스터및그제품제조업",유진기업,23410,레미콘,1994-10-07,12월,최종성,http://www.eugenes.co.kr,경기도,유진기업,C,제조업
"시멘트,석회,플라스터및그제품제조업",현대시멘트,6390,"시멘트,시멘트반제품제조,판매/콘도미니엄,스키장,종합레저관광산업,체육진흥사업,사업서비스",1975-12-26,12월,이주환,http://www.hdcement.co.kr,서울특별시,현대시멘트,C,제조업
"시멘트,석회,플라스터및그제품제조업",모헨즈,6920,레미콘,1989-01-05,12월,이기명,http://www.imohenz.com,충청남도,모헨즈,C,제조업
"시멘트,석회,플라스터및그제품제조업",대림씨엔에스주식회사,4440,"PHC파일,골재,강교제작",2016-03-30,12월,배동호,http://www.daelimcns.co.kr,서울특별시,대림씨엔에스,C,제조업
"시멘트,석회,플라스터및그제품제조업",포스코켐텍,3670,"염기성내화물,협력작업수입",2001-11-01,12월,최정우,http://www.posrec.co.kr,경상북도,포스코켐텍,C,제조업
"시멘트,석회,플라스터및그제품제조업",동양,1520,레미콘/건설공사/산업용송풍기,1976-06-25,12월,정진학,http://www.tongyanginc.co.kr,서울특별시,동양,C,제조업
"시멘트,석회,플라스터및그제품제조업",KC산업,112190,철강보강콘크리트제품,2016-05-31,12월,이강주,http://www.kccond.co.kr,경기도,KC산업,C,제조업
"시멘트,석회,플라스터및그제품제조업",성신양회,4980,"시멘트,레미콘제조",1976-06-30,12월,"김영준,김영찬,김상규",http://www.sungshincement.co.kr,서울특별시,성신양회,C,제조업
"시멘트,석회,플라스터및그제품제조업",쌍용양회공업,3410,시멘트(크링카),1975-05-03,12월,"홍사승,이현준(각자)대표집행임원",http://www.ssangyongcement.co.kr,서울특별시,쌍용양회공업,C,제조업
"시멘트,석회,플라스터및그제품제조업",동양파일,228340,PHC파일,2016-04-06,12월,"김시년,한웅걸(각자대표이사)",http://www.tongyangphc.com,충청남도,동양파일,C,제조업
"시멘트,석회,플라스터및그제품제조업",한일시멘트,3300,"시멘트,레미콘,레미탈제조,수출,부원료수입/폐기물처리/재생사업,관련시설설계,시공",1969-11-20,12월,"허기호,전근식(각자대표)",http://www.hanil.com,서울특별시,한일시멘트,C,제조업
신탁업및집합투자업,대성창업투자,27830,투자서비스,1999-11-30,12월,"김영훈,박근진(각자대표이사)",http://www.daesungpe.com,서울특별시,대성창투,K,금융 및 보험업
신탁업및집합투자업,한국ANKOR유전,152550,,2012-03-08,03월,한국투자신탁운용,,서울특별시,한국ANKOR유전,K,금융 및 보험업
신탁업및집합투자업,에스비아이인베스트먼트,19550,벤처캐피탈,1989-09-06,12월,공동대표이사이준효공동대표이사소우에이이치로,http://www.sbik.co.kr,서울특별시,SBI인베스트먼트,K,금융 및 보험업
신탁업및집합투자업,하나니켈2호,99350,투자신탁,2008-02-01,02월,하나UBS자산운용(주),,서울특별시,하나니켈2호,K,금융 및 보험업
신탁업및집합투자업,엠벤처투자,19590,벤처캐피탈,1989-03-14,12월,홍성혁,http://www.m-vc.co.kr,서울특별시,엠벤처투자,K,금융 및 보험업
신탁업및집합투자업,맵스리얼티1,94800,,2007-04-09,12월,미래에셋자산운용(주),http://www.miraeasset.com,서울특별시,맵스리얼티1,K,금융 및 보험업
신탁업및집합투자업,에이티넘인베스트먼트,21080,벤처캐피탈,1991-07-12,12월,"신기천,이승용(각자대표)",http://www.hanmivc.co.kr,서울특별시,에이티넘인베스트,K,금융 및 보험업
신탁업및집합투자업,한국토지신탁,34830,부동산신탁등,2016-07-11,12월,"차정훈,최윤성(각자대표)",http://www.koreit.co.kr,서울특별시,한국토지신탁,K,금융 및 보험업
신탁업및집합투자업,티에스인베스트먼트,246690,투자조합결성및투자,2016-12-15,12월,김웅,http://www.tsinvestment.co.kr,서울특별시,티에스인베스트먼트,K,금융 및 보험업
신탁업및집합투자업,한국패러랠,168490,,2013-04-19,03월,한국투자신탁운용(주),,서울특별시,한국패러랠,K,금융 및 보험업
신탁업및집합투자업,베트남개발1,96300,투자신탁,2007-06-13,02월,한국투자신탁운용(주),,서울특별시,베트남개발1,K,금융 및 보험업
신탁업및집합투자업,하나니켈1호,99340,투자신탁,2008-02-01,02월,하나UBS자산운용(주),,서울특별시,하나니켈1호,K,금융 및 보험업
신탁업및집합투자업,씨앤에이치,23460,투자자문,1994-10-07,12월,"임영기,김양수(각자대표이사)",http://www.cnhcap.co.kr,경기도,CNH,K,금융 및 보험업
신탁업및집합투자업,제미니투자,19570,금융투자,1989-03-14,03월,정진식,http://www.geminivc.co.kr,서울특별시,제미니투자,K,금융 및 보험업
신탁업및집합투자업,맥쿼리인프라,88980,증권투자회사,2006-03-15,12월,맥쿼리자산운용(주),http://www.macquarie.com/kr/kr/mkif/index.html,서울특별시,맥쿼리인프라,K,금융 및 보험업
신탁업및집합투자업,한국자산신탁,123890,"부동산신탁서비스,REITs",2016-07-13,12월,김규철,http://www.kait.com,서울특별시,한국자산신탁,K,금융 및 보험업
신탁업및집합투자업,린드먼아시아인베스트먼트,277070,"투자조합,PEF결성및투자",2018-03-14,12월,김진하,http://www.laic.kr,서울특별시,린드먼아시아,K,금융 및 보험업
신탁업및집합투자업,디에스씨인베스트먼트,241520,투자조합결성및투자,2016-12-19,12월,윤건수,http://www.dscinvestment.com,서울특별시,DSC인베스트먼트,K,금융 및 보험업
실내건축및건축마무리공사업,엑사이엔씨,54940,고주파고압변성기(FBT:FlybackTransformer),2001-12-13,12월,구자극,http://www.exaenc.com,서울특별시,엑사이엔씨,F,건설업
실내건축및건축마무리공사업,국보디자인,66620,인테리어디자인,2002-09-05,12월,황창연,http://www.ikukbo.com,서울특별시,국보디자인,F,건설업
실내건축및건축마무리공사업,엄지하우스,224810,"실내건축업,분양공사및디자인설계",2015-10-21,12월,"정재호,손기근",http://www.eomjihouse.co.kr,서울특별시,엄지하우스,F,건설업
악기제조업,삼익악기,2450,"피아노,기타,현악기,전자악기,동부분품제조,임대,도매",1988-09-30,12월,"김종섭,이형국",http://www.samick.co.kr,충청북도,삼익악기,C,제조업
알코올음료제조업,풍국주정공업,23900,발효주정,1994-11-23,12월,"이한용,김규호(각자대표이사)",http://www.pungguk.com,대구광역시,풍국주정,C,제조업
알코올음료제조업,하이트진로,80,소주,2009-10-19,12월,김인규,http://www.hitejinro.com,서울특별시,하이트진로,C,제조업
알코올음료제조업,MH에탄올,23150,"주정,탄산가스제조",1996-12-24,12월,윤현의,http://www.mhethanol.com,경상남도,MH에탄올,C,제조업
알코올음료제조업,창해에탄올,4650,"주정(발효주정,정제주정)등",2014-07-30,12월,"임성우,이연희",http://www.chethanol.com,전라북도,창해에탄올,C,제조업
알코올음료제조업,국순당,43650,탁주및약주,2000-08-24,12월,배중호,http://www.ksdb.co.kr,강원도,국순당,C,제조업
알코올음료제조업,보해양조,890,"주류(소주,매취,실비우스,위스키)제조,음료도매",1988-09-23,12월,임지선(단독대표이사),http://www.bohae.co.kr,전라남도,보해양조,C,제조업
알코올음료제조업,진로발효,18120,주정,1993-12-29,12월,김종식,http://www.jrdcl.com,경기도,진로발효,C,제조업
알코올음료제조업,무학,33920,소주,2010-07-20,12월,이수능,http://www.muhak.co.kr,경상남도,무학,C,제조업
어로어업,동원수산,30720,"원양어업/수산물제조,가공/참치어류냉동냉장업",1996-11-22,12월,단독대표이사사장왕기철,http://www.dongwonfish.co.kr,서울특별시,동원수산,A,"농업, 임업 및 어업"
어로어업,동원산업,6040,"원양어업,수산물가공(참치캔,맛김,어묵,맛살),도소매/음료사업(상쾌한아침)",1989-03-07,12월,이명우,http://www.dw.co.kr,서울특별시,동원산업,A,"농업, 임업 및 어업"
어로어업,신라교역,4970,"원양어업(참치,명태,휠레트,연육,명란,새우),어획물판매/직물수출",1976-06-30,12월,"이광세,홍성호(각자대표이사)",http://www.sla.co.kr,서울특별시,신라교역,A,"농업, 임업 및 어업"
어로어업,사조산업,7160,"원양어업(참치,명태,오징어),육가공,참치통조림,장류제조/냉동냉장창고운영/부동산임대/컴퓨터,소프트웨어개발,도매/팝콘,구운김도매",1989-07-25,12월,김정수,http://www.sajo.co.kr,서울특별시,사조산업,A,"농업, 임업 및 어업"
여행사및기타여행보조서비스업,참좋은여행,94850,여행업,2007-04-30,12월,이상호,http://verygoodtourcompany.com,서울특별시,참좋은여행,N,"사업시설 관리, 사업 지원 및 임대 서비스업"
여행사및기타여행보조서비스업,세중,39310,나모웹에디터,2000-06-09,12월,천세전,http://www.sejoong.com,서울특별시,세중,N,"사업시설 관리, 사업 지원 및 임대 서비스업"
여행사및기타여행보조서비스업,롯데관광개발,32350,"국내외여행알선,관광개발,전세운수,항공권매매대행",2006-06-08,12월,"김기병,백현",http://lottetour.com,서울특별시,롯데관광개발,N,"사업시설 관리, 사업 지원 및 임대 서비스업"
여행사및기타여행보조서비스업,레드캡투어,38390,"S/W개발및공급,DB개발",2000-02-01,12월,표영수,http://ir.redcaptour.com,서울특별시,레드캡투어,N,"사업시설 관리, 사업 지원 및 임대 서비스업"
여행사및기타여행보조서비스업,하나투어,39130,"일반여행알선,컴퓨터프로그램개발,보급,통신판매",2011-11-01,12월,"박상환,김진국(각자대표)",http://www.hanatour.com,서울특별시,하나투어,N,"사업시설 관리, 사업 지원 및 임대 서비스업"
여행사및기타여행보조서비스업,모두투어네트워크,80160,"항공권판매수수료,해외여행알선",2005-07-26,12월,우종웅,http://www.modetour.co.kr,서울특별시,모두투어,N,"사업시설 관리, 사업 지원 및 임대 서비스업"
연료소매업,위즈코프,38620,인터넷인프라및응용,2000-05-04,12월,정승환,http://www.wizit.com,서울특별시,위즈코프,G,도매 및 소매업
연료소매업,대성산업,128820,"주유소운영,건설등",2010-07-30,12월,"김영대,지관(각자대표)",http://www.daesung.co.kr,서울특별시,대성산업,G,도매 및 소매업
연료용가스제조및배관공급업,서울도시가스,17390,"도시가스공급,가스공급설비공사",1995-08-18,12월,공동대표이사박근원공동대표이사김진철,http://www.seoulgas.co.kr,서울특별시,서울도시가스,D,"전기, 가스, 증기 및 공기 조절 공급업"
연료용가스제조및배관공급업,대성에너지,117580,천연가스,2010-12-24,12월,공동대표이사김영훈공동대표이사강석기,http://www.taegugas.co.kr,대구광역시,대성에너지,D,"전기, 가스, 증기 및 공기 조절 공급업"
연료용가스제조및배관공급업,부산도시가스,15350,"도시가스배관공급,가스기기판매,설비공사",1997-06-23,12월,김영광,http://www.busangas.co.kr,부산광역시,부산도시가스,D,"전기, 가스, 증기 및 공기 조절 공급업"
연료용가스제조및배관공급업,경동도시가스,267290,도시가스,2017-05-12,12월,"송재호,나윤호",http://www.kdgas.co.kr,울산광역시,경동도시가스,D,"전기, 가스, 증기 및 공기 조절 공급업"
연료용가스제조및배관공급업,지에스이,53050,eBusiness통합,2001-10-11,12월,유석형,http://www.yesgse.com,경상남도,지에스이,D,"전기, 가스, 증기 및 공기 조절 공급업"
연료용가스제조및배관공급업,한국가스공사,36460,"액화천연가스공급,제조,도매,개발",1999-12-15,12월,정승일,http://www.kogas.or.kr,대구광역시,한국가스공사,D,"전기, 가스, 증기 및 공기 조절 공급업"
연료용가스제조및배관공급업,인천도시가스,34590,도시가스공급/가스설비공사,2006-11-07,12월,정진혁,http://www.icgas.co.kr,인천광역시,인천도시가스,D,"전기, 가스, 증기 및 공기 조절 공급업"
연료용가스제조및배관공급업,삼천리,4690,도시가스공급/부동산임대,1976-12-23,12월,"이찬의,유재권",http://www.samchully.co.kr,서울특별시,삼천리,D,"전기, 가스, 증기 및 공기 조절 공급업"
영상및음향기기제조업,아이티엑스엠투엠,99520,"DVR,유선통신기기제조,무역/소프트웨어자문,연구개발,기술용역",2009-12-22,12월,박상열,http://www.itxsecurity.com,서울특별시,ITX엠투엠,C,제조업
영상및음향기기제조업,삼본정밀전자,111870,"이어폰,헤드폰,키패드",2010-11-05,12월,장준택,http://www.esambon.com,경기도,삼본정밀전자,C,제조업
영상및음향기기제조업,에스텍,69510,스피커및스피커시스템,2003-11-14,12월,오인용,http://www.estec.co.kr,경상남도,에스텍,C,제조업
영상및음향기기제조업,미동앤씨네마,161570,"차량용블랙박스,차량운행보조시스템",2013-11-13,12월,후성양(HUSHENGYANG),http://www.mdncinema.com,서울특별시,미동앤씨네마,C,제조업
영상및음향기기제조업,티제이미디어,32540,영상음향반주기,1997-04-16,12월,윤재환,http://www.taijinmedia.co.kr,서울특별시,TJ미디어,C,제조업
영상및음향기기제조업,인터엠,17250,음향기기,1996-01-03,09월,조남용,http://www.inter-m.co.kr,경기도,인터엠,C,제조업
영상및음향기기제조업,아이리버,60570,휴대용MP3Player,2003-12-19,12월,이정호,http://www.iriver.co.kr,서울특별시,아이리버,C,제조업
영상및음향기기제조업,블루콤,33560,"마이크로스피커,블루투스헤드셋,Linear진동모터",2011-01-26,12월,김종규,http://www.bluec.co.kr,인천광역시,블루콤,C,제조업
영상및음향기기제조업,홈캐스트,64240,디지털셋톱박스,2003-06-11,12월,권영철,http://www.homecast.net,서울특별시,홈캐스트,C,제조업
영상및음향기기제조업,토필드,57880,셋톱박스(디지털위성방송수신기),2003-12-29,12월,"서문동군,오성록각자대표",http://www.topfield.co.kr,경기도,토필드,C,제조업
영상및음향기기제조업,아남전자,8700,"칼라TV,오디오,비디오제조,도매",1984-08-11,12월,김태수,http://www.aname.co.kr,서울특별시,아남전자,C,제조업
영상및음향기기제조업,엘리비젼,276240,"디지털사이니지,키오스크등",2018-07-05,12월,안덕근,http://www.elivision.com/,인천광역시,엘리비젼,C,제조업
영상및음향기기제조업,코텍,52330,"TouchScreenMonitor,산업용CRTMonitor",2001-07-10,12월,김영달,http://www.kortek.co.kr,인천광역시,코텍,C,제조업
영상및음향기기제조업,하이트론씨스템즈,19490,"영상음향기기(보안시스템,CCTV용모니터,CRT,화상회의시스템),정보통신기기제조",1998-11-04,12월,최영덕,http://www.hitron.co.kr,경기도,하이트론씨스템즈,C,제조업
영상및음향기기제조업,휴맥스,115160,셋톱박스,2009-11-16,12월,김태훈,,경기도,휴맥스,C,제조업
영상및음향기기제조업,대성엘텍,25440,카멀티미디어및TFT-LCD부품제조..,1995-05-22,12월,박상규,http://www.dseltec.co.kr,서울특별시,대성엘텍,C,제조업
영상및음향기기제조업,토비스,51360,Gaming모니터,2004-11-19,12월,"김용범,하희조",http://www.tovism.com,인천광역시,토비스,C,제조업
영상및음향기기제조업,엠씨넥스,97520,휴대폰용자동차용카메라모듈,2012-07-25,12월,민동욱,http://www.mcnex.com,서울특별시,엠씨넥스,C,제조업
영상및음향기기제조업,삼화전자공업,11230,"전자부품(페라이트코어,SMPS,편향요크(DY),고압변성기(FBT)용코어)제조,판매",1987-05-25,12월,"오영주,송정권(각자대표)",http://www.samwha.co.kr,경기도,삼화전자공업,C,제조업
"영화,비디오물,방송프로그램제작및배급업",에스비에스콘텐츠허브,46140,"컨텐츠,프로젝트",2003-02-05,12월,유종연,http://www.sbscontentshub.co.kr,서울특별시,SBS콘텐츠허브,J,정보통신업
"영화,비디오물,방송프로그램제작및배급업",래몽래인,200350,TV드라마제작,2014-12-24,12월,김동래,http://www.raemongraein.co.kr,서울특별시,래몽래인,J,정보통신업
"영화,비디오물,방송프로그램제작및배급업",덱스터스튜디오,206560,"시각효과(VisualEffect,VFX)",2015-12-22,12월,김용화,http://www.dexterstudios.com,서울특별시,덱스터,J,정보통신업
"영화,비디오물,방송프로그램제작및배급업",투윈글로벌,66410,DVD타이틀,2003-12-19,12월,김재욱김영훈,http://www.towin-global.com,서울특별시,투윈글로벌,J,정보통신업
"영화,비디오물,방송프로그램제작및배급업",피엔아이컴퍼니,242350,"3D애니메이션,3DVR시뮬레이터및콘텐츠",2016-12-22,12월,신재중,http://www.pnisys.com,제주특별자치도,피엔아이컴퍼니,J,정보통신업
"영화,비디오물,방송프로그램제작및배급업",넥스트엔터테인먼트월드,160550,영화투자및배급,2014-12-23,12월,김우택,http://www.its-new.co.kr,서울특별시,NEW,J,정보통신업
"영화,비디오물,방송프로그램제작및배급업",이매진아시아,36260,연예인매니지먼트,1999-12-10,12월,심재현,http://www.wellmadestarment.com,서울특별시,이매진아시아,J,정보통신업
"영화,비디오물,방송프로그램제작및배급업",키이스트,54780,멀티미디어SI,2003-11-14,12월,"김영민,신필순(공동대표)",http://www.keyeast.co.kr,서울특별시,키이스트,J,정보통신업
"영화,비디오물,방송프로그램제작및배급업",빅텐츠,210120,"드라마,OST",2014-12-16,12월,"조윤정,유성식(각자대표이사)",http://www.victents.com,서울특별시,빅텐츠,J,정보통신업
"영화,비디오물,방송프로그램제작및배급업",씨제이씨지브이,79160,"영화상영,영화관운영",2004-12-24,12월,서정,http://www.cgv.co.kr,서울특별시,CJCGV,J,정보통신업
"영화,비디오물,방송프로그램제작및배급업",초록뱀미디어,47820,방송프로그램제작및공급,2002-12-24,12월,"김상헌,조형진(각자대표이사)",http://www.chorokbaem.com,서울특별시,초록뱀,J,정보통신업
"영화,비디오물,방송프로그램제작및배급업",팬엔터테인먼트,68050,"방송영상물,음반",2006-07-07,12월,박영석,http://www.thepan.co.kr,서울특별시,팬엔터테인먼트,J,정보통신업
"영화,비디오물,방송프로그램제작및배급업",에스엠컬처앤콘텐츠,48550,"영상콘텐츠제작및매니지먼트,여행",2001-01-18,12월,"이훈희,김동준",http://www.smcultureandcontents.com,서울특별시,SMC&C,J,정보통신업
"영화,비디오물,방송프로그램제작및배급업",제이웨이,58420,"VOD서비스,대리운전프로그램",2002-01-10,12월,이인범,jway.kr,광주광역시,제이웨이,J,정보통신업
"영화,비디오물,방송프로그램제작및배급업",IHQ,3560,"매니지먼트,음반,드라마제작,유료방송,프로그램공급,광고대행",1973-12-18,12월,전용주,http://www.ihq.co.kr,서울특별시,아이에이치큐,J,정보통신업
"영화,비디오물,방송프로그램제작및배급업",뿌리깊은나무들,266170,TV드라마등,2017-06-09,12월,이재원,http://www.redwoods.co.kr,서울특별시,뿌리깊은나무들,J,정보통신업
"영화,비디오물,방송프로그램제작및배급업",와이티엔,40300,광고/협찬및프로그램제작,2001-09-04,12월,최남수,http://www.ytn.co.kr,서울특별시,YTN,J,정보통신업
"영화,비디오물,방송프로그램제작및배급업",레드로버,60300,"콘텐츠제작,4D시네마시스템및영상관구축,3D융합,3DHW,3DSW,VR",2002-01-10,12월,박대훈,http://www.redrover.co.kr,경기도,레드로버,J,정보통신업
"영화,비디오물,방송프로그램제작및배급업",삼화네트웍스,46390,"시스템통합(SI),시스템유지(SM)",2001-01-11,12월,"공동대표이사안제현,신상윤",http://www.shnetworks.co.kr,서울특별시,삼화네트웍스,J,정보통신업
"영화,비디오물,방송프로그램제작및배급업",아이오케이컴퍼니,78860,LBS/Telematics솔루션및서비스,2006-06-27,12월,"윤기태,김세연(공동대표이사)",http://www.pointi.com,서울특별시,아이오케이,J,정보통신업
"영화,비디오물,방송프로그램제작및배급업",스튜디오드래곤주식회사,253450,"드라마제작,판매",2017-11-24,12월,최진희,http://www.studiodragon.net,서울특별시,스튜디오드래곤,J,정보통신업
"영화,비디오물,방송프로그램제작및배급업",쇼박스,86980,영화투자및배급,2006-07-07,12월,"황순일,김도수(공동대표)",http://www.showbox.co.kr,서울특별시,쇼박스,J,정보통신업
"영화,비디오물,방송프로그램제작및배급업",세기상사,2420,"극장(영화상영)/극영화,만화영화제조/음식료품,일용잡화소매/부동산임대",1968-12-27,12월,김정희,http://daehancinema.com,서울특별시,세기상사,J,정보통신업
오디오물출판및원판녹음업,큐브엔터테인먼트,182360,"음반음원,콘서트,아티스트매니지먼트",2013-11-21,12월,신대남,http://www.cubeent.co.kr,서울특별시,큐브엔터,J,정보통신업
오디오물출판및원판녹음업,에스엠엔터테인먼트,41510,"음반(CD,MC),연예대리",2000-04-27,12월,"한세민,남소영(공동대표이사)",http://www.smtown.com,서울특별시,에스엠,J,정보통신업
오디오물출판및원판녹음업,에프엔씨엔터테인먼트,173940,"콘서트,음반/음원",2014-12-04,12월,"안석준,한승훈(공동대표)",http://www.fncent.com,서울특별시,에프엔씨엔터,J,정보통신업
오디오물출판및원판녹음업,와이지엔터테인먼트,122870,"음악및기타오디오물출판,신인아티스트육성및매니지먼트",2011-11-23,12월,양민석,http://www.ygfamily.com,서울특별시,와이지엔터테인먼트,J,정보통신업
오디오물출판및원판녹음업,제이와이피엔터테인먼트,35900,오디오물출판및원판녹음관련제품,2001-08-30,12월,정욱,http://www.jype.com,서울특별시,JYPEnt.,J,정보통신업
운동및경기용구제조업,볼빅,206950,골프공,2015-12-30,12월,문경안,http://www.volvik.co.kr,충청북도,볼빅,C,제조업
운송장비임대업,동북아13호선박투자,83380,운수장비임대,2005-08-29,12월,조용식,,부산광역시,동북아13호선박투자,N,"사업시설 관리, 사업 지원 및 임대 서비스업"
운송장비임대업,하이골드8호,159650,선박펀드,2012-09-17,12월,오운용,http://www.kmarin.co.kr,제주특별자치도,하이골드8호,N,"사업시설 관리, 사업 지원 및 임대 서비스업"
운송장비임대업,하이골드12호,172580,,2013-07-12,12월,오운용,,제주특별자치도,하이골드12호,N,"사업시설 관리, 사업 지원 및 임대 서비스업"
운송장비임대업,동북아12호선박투자,83370,운수장비임대,2005-08-29,12월,조용식,,부산광역시,동북아12호선박투자,N,"사업시설 관리, 사업 지원 및 임대 서비스업"
운송장비임대업,바다로19호,155900,,2012-06-29,12월,이재붕,,제주특별자치도,바다로19호,N,"사업시설 관리, 사업 지원 및 임대 서비스업"
운송장비임대업,하이골드3호,153360,,2012-05-04,12월,오운용,,제주특별자치도,하이골드3호,N,"사업시설 관리, 사업 지원 및 임대 서비스업"
운송장비임대업,AJ렌터카,68400,승용자동차임대,2012-07-27,12월,홍성관,http://www.ajrentacar.co.kr,서울특별시,AJ렌터카,N,"사업시설 관리, 사업 지원 및 임대 서비스업"
유리및유리제품제조업,원익큐엔씨,74600,석영유리가공제품,2003-12-12,12월,임창빈,http://www.wonikquartz.com,경상북도,원익QnC,C,제조업
유리및유리제품제조업,금비,8870,"유리제품(주류병)제조/화장품도소매,수입(병제조기기)",1990-06-08,09월,"고병헌,고기영(각자대표)",http://www.e-kumbi.co.kr,경기도,금비,C,제조업
유리및유리제품제조업,삼광글라스,5090,"병유리(투명유리병/칼라유리병/박카스병/쥬스병/커피병/소주병/화장품용기),유리식기,크리스탈용기,렌지용주방용기의제조판매",1993-01-06,12월,"이복영,이정희",http://www.glasslock.co.kr,서울특별시,삼광글라스,C,제조업
유리및유리제품제조업,코리아오토글라스,152330,자동차안전유리,2015-12-29,12월,우종철,http://kac.kccworld.co.kr,세종특별자치시,코리아오토글라스,C,제조업
유리및유리제품제조업,넥스턴,89140,CNC자동선반,2006-11-01,12월,정영화,http://www.nexturn.co.kr,경기도,넥스턴,C,제조업
유리및유리제품제조업,한국유리공업,2000,"판유리,플로트유리,무늬유리,마블라이트제조,도매",1969-06-27,12월,이용성,http://www.hanglas.co.kr,서울특별시,한국유리공업,C,제조업
유리및유리제품제조업,국영지앤엠,6050,강화유리,1994-10-07,12월,최재원,http://www.kukyong.com,서울특별시,국영지앤엠,C,제조업
유원지및기타오락관련서비스업,파라다이스,34230,카지노,2002-11-05,12월,박병룡,http://www.paradise.co.kr,서울특별시,파라다이스,R,"예술, 스포츠 및 여가관련 서비스업"
유원지및기타오락관련서비스업,이월드,84680,"놀이시설운영,입장료,식음료소매,부동산임대",2005-07-26,12월,유병천,http://www.eworld.kr,대구광역시,이월드,R,"예술, 스포츠 및 여가관련 서비스업"
유원지및기타오락관련서비스업,강원랜드,35250,"카지노,관광호텔,골프장,스키장,체육시설운영",2003-09-04,12월,문태곤,http://www.kangwonland.com,강원도,강원랜드,R,"예술, 스포츠 및 여가관련 서비스업"
유원지및기타오락관련서비스업,마제스타,35480,카지노,1999-11-18,12월,윤덕태,http://www.majestar.asia,제주특별자치도,마제스타,R,"예술, 스포츠 및 여가관련 서비스업"
유원지및기타오락관련서비스업,그랜드코리아레저,114090,카지노,2009-11-19,12월,유태열,http://www.grandkorea.com,서울특별시,GKL,R,"예술, 스포츠 및 여가관련 서비스업"
육상여객운송업,천일고속,650,"고속버스운수(경부선,44개노선),도로여객운수업,운수창고업,유류판매,부동산임대",1977-06-23,12월,박도현,http://www.chunilexpress.com,부산광역시,천일고속,H,운수 및 창고업
육상여객운송업,유성티엔에스,24800,"운송,C형강,차량정비",1999-12-10,12월,이명호,http://www.yoosungtns.co.kr,서울특별시,유성티엔에스,H,운수 및 창고업
육상여객운송업,동양고속,84670,고속버스운송/부동산임대,2005-07-25,12월,백남근,http://www.dyexpress.co.kr,경기도,동양고속,H,운수 및 창고업
